method,video_id,genre,length_bucket,caption_type,threshold,compression,sbert_cosine,rouge1_r,rougeL_r,segs_kept,segs_total,pct_segments_removed,pct_words_removed
model,7sf0l2cdoF0,commentary,long,unknown,0.5,0.7982,0.9838,0.7982,0.7982,33,53,37.735849056603776,20.18
model,7sf0l2cdoF0,commentary,long,unknown,0.6,0.8094,0.9864,0.8091,0.8091,34,53,35.84905660377359,19.06
model,7sf0l2cdoF0,commentary,long,unknown,0.7,0.8948,0.9928,0.8935,0.8935,40,53,24.52830188679245,10.519999999999996
model,7sf0l2cdoF0,commentary,long,unknown,0.8,0.926,0.9944,0.9249,0.9249,43,53,18.867924528301884,7.399999999999995
model,7sf0l2cdoF0,commentary,long,unknown,0.9,0.9631,0.9973,0.9624,0.9624,47,53,11.32075471698113,3.6900000000000044
model,7sf0l2cdoF0,commentary,long,unknown,0.95,0.9947,0.9992,0.9949,0.9949,51,53,3.7735849056603765,0.5299999999999971
tfidf,7sf0l2cdoF0,commentary,long,unknown,0.5,0.7085,0.9747,,,27,53,49.056603773584904,29.15
tfidf,7sf0l2cdoF0,commentary,long,unknown,0.6,0.8526,0.9901,,,36,53,32.07547169811321,14.739999999999998
tfidf,7sf0l2cdoF0,commentary,long,unknown,0.7,0.9096,0.9932,,,41,53,22.64150943396226,9.040000000000003
tfidf,7sf0l2cdoF0,commentary,long,unknown,0.8,0.9773,0.9978,,,48,53,9.433962264150942,2.2700000000000053
tfidf,7sf0l2cdoF0,commentary,long,unknown,0.9,0.9947,0.9992,,,51,53,3.7735849056603765,0.5299999999999971
tfidf,7sf0l2cdoF0,commentary,long,unknown,0.95,0.9969,0.9996,,,52,53,1.8867924528301883,0.30999999999999917
sbert,7sf0l2cdoF0,commentary,long,unknown,0.5,0.8318,0.9911,,,41,53,22.64150943396226,16.82
sbert,7sf0l2cdoF0,commentary,long,unknown,0.6,0.9436,0.9972,,,48,53,9.433962264150942,5.640000000000001
sbert,7sf0l2cdoF0,commentary,long,unknown,0.7,0.9639,0.9989,,,51,53,3.7735849056603765,3.610000000000002
sbert,7sf0l2cdoF0,commentary,long,unknown,0.8,0.9639,0.9989,,,51,53,3.7735849056603765,3.610000000000002
sbert,7sf0l2cdoF0,commentary,long,unknown,0.9,1.0,1.0,,,53,53,0.0,0.0
sbert,7sf0l2cdoF0,commentary,long,unknown,0.95,1.0,1.0,,,53,53,0.0,0.0
heuristic,7sf0l2cdoF0,commentary,long,unknown,0.5,0.1771,0.8781,,,8,53,84.90566037735849,82.28999999999999
heuristic,7sf0l2cdoF0,commentary,long,unknown,0.6,0.3534,0.96,,,15,53,71.69811320754718,64.66000000000001
heuristic,7sf0l2cdoF0,commentary,long,unknown,0.7,0.6764,0.9755,,,27,53,49.056603773584904,32.36
heuristic,7sf0l2cdoF0,commentary,long,unknown,0.8,0.89,0.993,,,41,53,22.64150943396226,10.999999999999998
heuristic,7sf0l2cdoF0,commentary,long,unknown,0.9,0.9922,0.9992,,,51,53,3.7735849056603765,0.7800000000000029
heuristic,7sf0l2cdoF0,commentary,long,unknown,0.95,0.9969,0.9996,,,52,53,1.8867924528301883,0.30999999999999917
model,99xyy1nUpug,podcasts,long,unknown,0.5,0.7819,0.9902,0.7842,0.7842,199,309,35.59870550161812,21.809999999999995
model,99xyy1nUpug,podcasts,long,unknown,0.6,0.8202,0.9922,0.822,0.822,219,309,29.126213592233007,17.979999999999997
model,99xyy1nUpug,podcasts,long,unknown,0.7,0.8613,0.9938,0.8626,0.8626,238,309,22.977346278317157,13.870000000000005
model,99xyy1nUpug,podcasts,long,unknown,0.8,0.8971,0.9951,0.898,0.898,254,309,17.79935275080906,10.29
model,99xyy1nUpug,podcasts,long,unknown,0.9,0.9317,0.9971,0.9326,0.9326,273,309,11.650485436893199,6.830000000000003
model,99xyy1nUpug,podcasts,long,unknown,0.95,0.9436,0.9985,0.944,0.944,284,309,8.090614886731395,5.640000000000001
tfidf,99xyy1nUpug,podcasts,long,unknown,0.5,0.7509,0.9901,,,181,309,41.42394822006472,24.91
tfidf,99xyy1nUpug,podcasts,long,unknown,0.6,0.9131,0.9965,,,251,309,18.77022653721683,8.689999999999998
tfidf,99xyy1nUpug,podcasts,long,unknown,0.7,0.9745,0.999,,,288,309,6.796116504854366,2.5499999999999967
tfidf,99xyy1nUpug,podcasts,long,unknown,0.8,0.9968,0.9997,,,304,309,1.6181229773462813,0.31999999999999806
tfidf,99xyy1nUpug,podcasts,long,unknown,0.9,0.9986,0.9998,,,306,309,0.9708737864077666,0.13999999999999568
tfidf,99xyy1nUpug,podcasts,long,unknown,0.95,0.9996,1.0,,,308,309,0.3236245954692518,0.039999999999995595
sbert,99xyy1nUpug,podcasts,long,unknown,0.5,0.4146,0.9732,,,109,309,64.72491909385114,58.53999999999999
sbert,99xyy1nUpug,podcasts,long,unknown,0.6,0.6799,0.9847,,,193,309,37.54045307443366,32.010000000000005
sbert,99xyy1nUpug,podcasts,long,unknown,0.7,0.8422,0.9933,,,246,309,20.38834951456311,15.780000000000005
sbert,99xyy1nUpug,podcasts,long,unknown,0.8,0.9328,0.9973,,,278,309,10.032362459546928,6.720000000000004
sbert,99xyy1nUpug,podcasts,long,unknown,0.9,0.9804,0.9995,,,300,309,2.9126213592232997,1.959999999999995
sbert,99xyy1nUpug,podcasts,long,unknown,0.95,0.9932,0.9999,,,306,309,0.9708737864077666,0.6800000000000028
heuristic,99xyy1nUpug,podcasts,long,unknown,0.5,0.5564,0.9898,,,163,309,47.24919093851133,44.36
heuristic,99xyy1nUpug,podcasts,long,unknown,0.6,0.6511,0.9914,,,188,309,39.15857605177994,34.89
heuristic,99xyy1nUpug,podcasts,long,unknown,0.7,0.8205,0.9947,,,229,309,25.889967637540458,17.95
heuristic,99xyy1nUpug,podcasts,long,unknown,0.8,0.9613,0.999,,,284,309,8.090614886731395,3.8699999999999957
heuristic,99xyy1nUpug,podcasts,long,unknown,0.9,0.999,1.0,,,308,309,0.3236245954692518,0.10000000000000009
heuristic,99xyy1nUpug,podcasts,long,unknown,0.95,1.0,1.0,,,309,309,0.0,0.0
model,9Awka2fBhj8,ted,long,unknown,0.5,0.9592,0.9933,0.9589,0.9589,21,25,16.000000000000004,4.079999999999995
model,9Awka2fBhj8,ted,long,unknown,0.6,0.9592,0.9933,0.9589,0.9589,21,25,16.000000000000004,4.079999999999995
model,9Awka2fBhj8,ted,long,unknown,0.7,0.9849,0.9971,0.9848,0.9848,23,25,7.9999999999999964,1.5100000000000002
model,9Awka2fBhj8,ted,long,unknown,0.8,0.9849,0.9971,0.9848,0.9848,23,25,7.9999999999999964,1.5100000000000002
model,9Awka2fBhj8,ted,long,unknown,0.9,1.0,1.0,1.0,1.0,25,25,0.0,0.0
model,9Awka2fBhj8,ted,long,unknown,0.95,1.0,1.0,1.0,1.0,25,25,0.0,0.0
tfidf,9Awka2fBhj8,ted,long,unknown,0.5,0.8398,0.9831,,,16,25,36.0,16.02
tfidf,9Awka2fBhj8,ted,long,unknown,0.6,0.9172,0.9908,,,19,25,24.0,8.279999999999998
tfidf,9Awka2fBhj8,ted,long,unknown,0.7,0.9429,0.9936,,,20,25,19.999999999999996,5.710000000000004
tfidf,9Awka2fBhj8,ted,long,unknown,0.8,0.9578,0.9949,,,21,25,16.000000000000004,4.2200000000000015
tfidf,9Awka2fBhj8,ted,long,unknown,0.9,0.9686,0.9965,,,22,25,12.0,3.1399999999999983
tfidf,9Awka2fBhj8,ted,long,unknown,0.95,0.9939,0.9983,,,24,25,4.0000000000000036,0.6099999999999994
sbert,9Awka2fBhj8,ted,long,unknown,0.5,0.9939,0.9983,,,24,25,4.0000000000000036,0.6099999999999994
sbert,9Awka2fBhj8,ted,long,unknown,0.6,0.9939,0.9983,,,24,25,4.0000000000000036,0.6099999999999994
sbert,9Awka2fBhj8,ted,long,unknown,0.7,0.9939,0.9983,,,24,25,4.0000000000000036,0.6099999999999994
sbert,9Awka2fBhj8,ted,long,unknown,0.8,0.9939,0.9983,,,24,25,4.0000000000000036,0.6099999999999994
sbert,9Awka2fBhj8,ted,long,unknown,0.9,1.0,1.0,,,25,25,0.0,0.0
sbert,9Awka2fBhj8,ted,long,unknown,0.95,1.0,1.0,,,25,25,0.0,0.0
heuristic,9Awka2fBhj8,ted,long,unknown,0.5,0.7488,0.9794,,,15,25,40.0,25.119999999999997
heuristic,9Awka2fBhj8,ted,long,unknown,0.6,0.853,0.985,,,19,25,24.0,14.700000000000003
heuristic,9Awka2fBhj8,ted,long,unknown,0.7,0.8776,0.9884,,,20,25,19.999999999999996,12.239999999999995
heuristic,9Awka2fBhj8,ted,long,unknown,0.8,0.9743,0.999,,,24,25,4.0000000000000036,2.5699999999999945
heuristic,9Awka2fBhj8,ted,long,unknown,0.9,1.0,1.0,,,25,25,0.0,0.0
heuristic,9Awka2fBhj8,ted,long,unknown,0.95,1.0,1.0,,,25,25,0.0,0.0
model,9G0w61pZPig,lectures,medium,unknown,0.5,0.8014,0.986,0.8001,0.8001,18,26,30.76923076923077,19.86
model,9G0w61pZPig,lectures,medium,unknown,0.6,0.8336,0.9875,0.8321,0.8321,19,26,26.923076923076927,16.64
model,9G0w61pZPig,lectures,medium,unknown,0.7,0.912,0.9963,0.9112,0.9112,22,26,15.384615384615385,8.799999999999997
model,9G0w61pZPig,lectures,medium,unknown,0.8,0.9796,0.999,0.9804,0.9804,25,26,3.8461538461538436,2.0399999999999974
model,9G0w61pZPig,lectures,medium,unknown,0.9,1.0,1.0,1.0,1.0,26,26,0.0,0.0
model,9G0w61pZPig,lectures,medium,unknown,0.95,1.0,1.0,1.0,1.0,26,26,0.0,0.0
tfidf,9G0w61pZPig,lectures,medium,unknown,0.5,0.6312,0.9558,,,12,26,53.84615384615385,36.88
tfidf,9G0w61pZPig,lectures,medium,unknown,0.6,0.7627,0.9883,,,16,26,38.46153846153846,23.729999999999997
tfidf,9G0w61pZPig,lectures,medium,unknown,0.7,0.8519,0.9895,,,19,26,26.923076923076927,14.81
tfidf,9G0w61pZPig,lectures,medium,unknown,0.8,0.8953,0.9926,,,21,26,19.23076923076923,10.470000000000002
tfidf,9G0w61pZPig,lectures,medium,unknown,0.9,0.941,0.9977,,,23,26,11.538461538461542,5.900000000000006
tfidf,9G0w61pZPig,lectures,medium,unknown,0.95,0.941,0.9977,,,23,26,11.538461538461542,5.900000000000006
sbert,9G0w61pZPig,lectures,medium,unknown,0.5,0.9254,0.9936,,,23,26,11.538461538461542,7.46
sbert,9G0w61pZPig,lectures,medium,unknown,0.6,0.978,0.9985,,,25,26,3.8461538461538436,2.200000000000002
sbert,9G0w61pZPig,lectures,medium,unknown,0.7,0.978,0.9985,,,25,26,3.8461538461538436,2.200000000000002
sbert,9G0w61pZPig,lectures,medium,unknown,0.8,1.0,1.0,,,26,26,0.0,0.0
sbert,9G0w61pZPig,lectures,medium,unknown,0.9,1.0,1.0,,,26,26,0.0,0.0
sbert,9G0w61pZPig,lectures,medium,unknown,0.95,1.0,1.0,,,26,26,0.0,0.0
heuristic,9G0w61pZPig,lectures,medium,unknown,0.5,0.5786,0.9832,,,13,26,50.0,42.14
heuristic,9G0w61pZPig,lectures,medium,unknown,0.6,0.671,0.9881,,,16,26,38.46153846153846,32.9
heuristic,9G0w61pZPig,lectures,medium,unknown,0.7,0.8905,0.9957,,,21,26,19.23076923076923,10.950000000000005
heuristic,9G0w61pZPig,lectures,medium,unknown,0.8,0.9463,0.9965,,,23,26,11.538461538461542,5.369999999999997
heuristic,9G0w61pZPig,lectures,medium,unknown,0.9,0.9844,0.9992,,,25,26,3.8461538461538436,1.5599999999999947
heuristic,9G0w61pZPig,lectures,medium,unknown,0.95,0.9844,0.9992,,,25,26,3.8461538461538436,1.5599999999999947
model,9szhjhO9epA,commentary,long,unknown,0.5,0.7747,0.9655,0.7747,0.7747,26,40,35.0,22.529999999999994
model,9szhjhO9epA,commentary,long,unknown,0.6,0.797,0.9714,0.797,0.797,27,40,32.49999999999999,20.299999999999997
model,9szhjhO9epA,commentary,long,unknown,0.7,0.8605,0.985,0.8601,0.8601,30,40,25.0,13.949999999999996
model,9szhjhO9epA,commentary,long,unknown,0.8,0.9459,0.9953,0.9444,0.9444,35,40,12.5,5.410000000000004
model,9szhjhO9epA,commentary,long,unknown,0.9,0.9931,0.998,0.9924,0.9924,38,40,5.000000000000004,0.6900000000000017
model,9szhjhO9epA,commentary,long,unknown,0.95,0.9931,0.998,0.9924,0.9924,38,40,5.000000000000004,0.6900000000000017
tfidf,9szhjhO9epA,commentary,long,unknown,0.5,0.6197,0.9634,,,17,40,57.49999999999999,38.029999999999994
tfidf,9szhjhO9epA,commentary,long,unknown,0.6,0.8676,0.9915,,,30,40,25.0,13.239999999999997
tfidf,9szhjhO9epA,commentary,long,unknown,0.7,0.9826,0.9971,,,37,40,7.499999999999996,1.739999999999997
tfidf,9szhjhO9epA,commentary,long,unknown,0.8,0.9931,0.998,,,38,40,5.000000000000004,0.6900000000000017
tfidf,9szhjhO9epA,commentary,long,unknown,0.9,0.9931,0.998,,,38,40,5.000000000000004,0.6900000000000017
tfidf,9szhjhO9epA,commentary,long,unknown,0.95,0.9931,0.998,,,38,40,5.000000000000004,0.6900000000000017
sbert,9szhjhO9epA,commentary,long,unknown,0.5,0.8282,0.9899,,,30,40,25.0,17.179999999999996
sbert,9szhjhO9epA,commentary,long,unknown,0.6,0.8748,0.9916,,,33,40,17.500000000000004,12.519999999999998
sbert,9szhjhO9epA,commentary,long,unknown,0.7,0.9156,0.9955,,,35,40,12.5,8.440000000000003
sbert,9szhjhO9epA,commentary,long,unknown,0.8,0.9446,0.997,,,37,40,7.499999999999996,5.540000000000001
sbert,9szhjhO9epA,commentary,long,unknown,0.9,1.0,1.0,,,40,40,0.0,0.0
sbert,9szhjhO9epA,commentary,long,unknown,0.95,1.0,1.0,,,40,40,0.0,0.0
heuristic,9szhjhO9epA,commentary,long,unknown,0.5,0.6864,0.9765,,,23,40,42.50000000000001,31.36
heuristic,9szhjhO9epA,commentary,long,unknown,0.6,0.7419,0.9843,,,27,40,32.49999999999999,25.81
heuristic,9szhjhO9epA,commentary,long,unknown,0.7,0.8362,0.9913,,,31,40,22.499999999999996,16.379999999999995
heuristic,9szhjhO9epA,commentary,long,unknown,0.8,0.9895,0.9992,,,39,40,2.500000000000002,1.0499999999999954
heuristic,9szhjhO9epA,commentary,long,unknown,0.9,1.0,1.0,,,40,40,0.0,0.0
heuristic,9szhjhO9epA,commentary,long,unknown,0.95,1.0,1.0,,,40,40,0.0,0.0
model,9vQZT2igXN4,podcasts,long,unknown,0.5,0.6695,0.9899,0.6675,0.6675,223,422,47.156398104265406,33.050000000000004
model,9vQZT2igXN4,podcasts,long,unknown,0.6,0.7236,0.9919,0.7219,0.7219,248,422,41.232227488151665,27.639999999999997
model,9vQZT2igXN4,podcasts,long,unknown,0.7,0.7822,0.993,0.781,0.781,279,422,33.88625592417062,21.78
model,9vQZT2igXN4,podcasts,long,unknown,0.8,0.8296,0.9949,0.8285,0.8285,308,422,27.014218009478675,17.04
model,9vQZT2igXN4,podcasts,long,unknown,0.9,0.8649,0.9957,0.8645,0.8645,332,422,21.327014218009477,13.51
model,9vQZT2igXN4,podcasts,long,unknown,0.95,0.8912,0.9969,0.8908,0.8908,353,422,16.35071090047393,10.88
tfidf,9vQZT2igXN4,podcasts,long,unknown,0.5,0.5903,0.9795,,,171,422,59.47867298578199,40.97
tfidf,9vQZT2igXN4,podcasts,long,unknown,0.6,0.8073,0.9919,,,273,422,35.308056872037916,19.27
tfidf,9vQZT2igXN4,podcasts,long,unknown,0.7,0.9167,0.9965,,,343,422,18.72037914691943,8.330000000000004
tfidf,9vQZT2igXN4,podcasts,long,unknown,0.8,0.9795,0.9995,,,399,422,5.45023696682464,2.0499999999999963
tfidf,9vQZT2igXN4,podcasts,long,unknown,0.9,0.9968,0.9999,,,417,422,1.1848341232227444,0.31999999999999806
tfidf,9vQZT2igXN4,podcasts,long,unknown,0.95,0.9987,1.0,,,420,422,0.4739336492891044,0.12999999999999678
sbert,9vQZT2igXN4,podcasts,long,unknown,0.5,0.4565,0.982,,,169,422,59.95260663507109,54.35
sbert,9vQZT2igXN4,podcasts,long,unknown,0.6,0.7066,0.9896,,,274,422,35.07109004739336,29.34
sbert,9vQZT2igXN4,podcasts,long,unknown,0.7,0.8769,0.9956,,,353,422,16.35071090047393,12.309999999999999
sbert,9vQZT2igXN4,podcasts,long,unknown,0.8,0.9447,0.9991,,,394,422,6.635071090047395,5.530000000000001
sbert,9vQZT2igXN4,podcasts,long,unknown,0.9,0.9955,0.9999,,,418,422,0.9478672985781977,0.44999999999999485
sbert,9vQZT2igXN4,podcasts,long,unknown,0.95,0.9992,1.0,,,421,422,0.23696682464454666,0.08000000000000229
heuristic,9vQZT2igXN4,podcasts,long,unknown,0.5,0.3736,0.9835,,,142,422,66.35071090047393,62.64000000000001
heuristic,9vQZT2igXN4,podcasts,long,unknown,0.6,0.5076,0.9896,,,184,422,56.398104265402836,49.239999999999995
heuristic,9vQZT2igXN4,podcasts,long,unknown,0.7,0.6831,0.9934,,,243,422,42.41706161137441,31.689999999999998
heuristic,9vQZT2igXN4,podcasts,long,unknown,0.8,0.9035,0.9976,,,344,422,18.483412322274884,9.650000000000002
heuristic,9vQZT2igXN4,podcasts,long,unknown,0.9,0.9927,0.9998,,,414,422,1.8957345971563955,0.7299999999999973
heuristic,9vQZT2igXN4,podcasts,long,unknown,0.95,0.998,1.0,,,419,422,0.7109004739336511,0.20000000000000018
model,AC3OuLU5XCw,commentary,long,unknown,0.5,0.7978,0.9851,0.7959,0.7959,110,178,38.20224719101124,20.220000000000006
model,AC3OuLU5XCw,commentary,long,unknown,0.6,0.8393,0.9876,0.8378,0.8378,121,178,32.02247191011236,16.069999999999997
model,AC3OuLU5XCw,commentary,long,unknown,0.7,0.8875,0.9924,0.8862,0.8862,134,178,24.71910112359551,11.250000000000004
model,AC3OuLU5XCw,commentary,long,unknown,0.8,0.9492,0.9959,0.9478,0.9478,152,178,14.60674157303371,5.079999999999996
model,AC3OuLU5XCw,commentary,long,unknown,0.9,0.9746,0.9983,0.9737,0.9737,163,178,8.42696629213483,2.539999999999998
model,AC3OuLU5XCw,commentary,long,unknown,0.95,0.9956,0.9998,0.9953,0.9953,175,178,1.6853932584269704,0.43999999999999595
tfidf,AC3OuLU5XCw,commentary,long,unknown,0.5,0.3225,0.9622,,,32,178,82.02247191011236,67.75
tfidf,AC3OuLU5XCw,commentary,long,unknown,0.6,0.6341,0.9762,,,75,178,57.865168539325836,36.59
tfidf,AC3OuLU5XCw,commentary,long,unknown,0.7,0.8333,0.9879,,,116,178,34.8314606741573,16.669999999999995
tfidf,AC3OuLU5XCw,commentary,long,unknown,0.8,0.9546,0.9966,,,153,178,14.04494382022472,4.539999999999999
tfidf,AC3OuLU5XCw,commentary,long,unknown,0.9,0.9938,0.9997,,,173,178,2.8089887640449396,0.6199999999999983
tfidf,AC3OuLU5XCw,commentary,long,unknown,0.95,0.9992,0.9999,,,177,178,0.5617977528089901,0.08000000000000229
sbert,AC3OuLU5XCw,commentary,long,unknown,0.5,0.6076,0.9757,,,95,178,46.62921348314607,39.239999999999995
sbert,AC3OuLU5XCw,commentary,long,unknown,0.6,0.8242,0.9913,,,133,178,25.28089887640449,17.579999999999995
sbert,AC3OuLU5XCw,commentary,long,unknown,0.7,0.9337,0.9978,,,159,178,10.67415730337079,6.630000000000003
sbert,AC3OuLU5XCw,commentary,long,unknown,0.8,0.9814,0.9994,,,171,178,3.93258426966292,1.859999999999995
sbert,AC3OuLU5XCw,commentary,long,unknown,0.9,0.9986,0.9999,,,177,178,0.5617977528089901,0.13999999999999568
sbert,AC3OuLU5XCw,commentary,long,unknown,0.95,1.0,1.0,,,178,178,0.0,0.0
heuristic,AC3OuLU5XCw,commentary,long,unknown,0.5,0.363,0.9845,,,68,178,61.79775280898876,63.7
heuristic,AC3OuLU5XCw,commentary,long,unknown,0.6,0.5,0.9885,,,86,178,51.685393258426956,50.0
heuristic,AC3OuLU5XCw,commentary,long,unknown,0.7,0.6438,0.9915,,,105,178,41.01123595505618,35.62
heuristic,AC3OuLU5XCw,commentary,long,unknown,0.8,0.8593,0.9959,,,137,178,23.03370786516854,14.070000000000004
heuristic,AC3OuLU5XCw,commentary,long,unknown,0.9,0.9858,0.9994,,,170,178,4.49438202247191,1.419999999999999
heuristic,AC3OuLU5XCw,commentary,long,unknown,0.95,0.997,0.9999,,,176,178,1.1235955056179803,0.30000000000000027
model,AFXLZ7FEJc4,commentary,long,unknown,0.5,0.7621,0.9792,0.7667,0.7667,66,104,36.53846153846154,23.79
model,AFXLZ7FEJc4,commentary,long,unknown,0.6,0.8208,0.9885,0.825,0.825,74,104,28.846153846153843,17.92
model,AFXLZ7FEJc4,commentary,long,unknown,0.7,0.8769,0.9901,0.8794,0.8794,80,104,23.076923076923073,12.309999999999999
model,AFXLZ7FEJc4,commentary,long,unknown,0.8,0.9711,0.9982,0.9725,0.9725,96,104,7.692307692307687,2.8900000000000037
model,AFXLZ7FEJc4,commentary,long,unknown,0.9,0.9848,0.9987,0.9854,0.9854,99,104,4.807692307692313,1.5199999999999991
model,AFXLZ7FEJc4,commentary,long,unknown,0.95,1.0,1.0,1.0,1.0,104,104,0.0,0.0
tfidf,AFXLZ7FEJc4,commentary,long,unknown,0.5,0.6542,0.9678,,,51,104,50.96153846153846,34.58
tfidf,AFXLZ7FEJc4,commentary,long,unknown,0.6,0.829,0.9847,,,73,104,29.807692307692314,17.100000000000005
tfidf,AFXLZ7FEJc4,commentary,long,unknown,0.7,0.9281,0.9946,,,88,104,15.384615384615385,7.189999999999996
tfidf,AFXLZ7FEJc4,commentary,long,unknown,0.8,0.9654,0.9978,,,95,104,8.653846153846157,3.4599999999999964
tfidf,AFXLZ7FEJc4,commentary,long,unknown,0.9,0.9842,0.9989,,,99,104,4.807692307692313,1.5800000000000036
tfidf,AFXLZ7FEJc4,commentary,long,unknown,0.95,0.9894,0.9993,,,100,104,3.8461538461538436,1.0600000000000054
sbert,AFXLZ7FEJc4,commentary,long,unknown,0.5,0.673,0.9819,,,64,104,38.46153846153846,32.699999999999996
sbert,AFXLZ7FEJc4,commentary,long,unknown,0.6,0.8273,0.9913,,,80,104,23.076923076923073,17.269999999999996
sbert,AFXLZ7FEJc4,commentary,long,unknown,0.7,0.8897,0.9944,,,89,104,14.423076923076927,11.029999999999996
sbert,AFXLZ7FEJc4,commentary,long,unknown,0.8,0.9588,0.9985,,,98,104,5.769230769230771,4.120000000000001
sbert,AFXLZ7FEJc4,commentary,long,unknown,0.9,0.9891,0.9998,,,103,104,0.9615384615384581,1.090000000000002
sbert,AFXLZ7FEJc4,commentary,long,unknown,0.95,0.9891,0.9998,,,103,104,0.9615384615384581,1.090000000000002
heuristic,AFXLZ7FEJc4,commentary,long,unknown,0.5,0.8101,0.9942,,,80,104,23.076923076923073,18.989999999999995
heuristic,AFXLZ7FEJc4,commentary,long,unknown,0.6,0.8714,0.995,,,86,104,17.307692307692314,12.860000000000005
heuristic,AFXLZ7FEJc4,commentary,long,unknown,0.7,0.9112,0.9973,,,90,104,13.461538461538458,8.879999999999999
heuristic,AFXLZ7FEJc4,commentary,long,unknown,0.8,0.9606,0.9988,,,96,104,7.692307692307687,3.939999999999999
heuristic,AFXLZ7FEJc4,commentary,long,unknown,0.9,0.9832,0.9995,,,100,104,3.8461538461538436,1.6800000000000037
heuristic,AFXLZ7FEJc4,commentary,long,unknown,0.95,1.0,1.0,,,104,104,0.0,0.0
model,AGglJehON5g,commentary,long,unknown,0.5,0.7608,0.9874,0.7642,0.7642,48,75,36.0,23.919999999999998
model,AGglJehON5g,commentary,long,unknown,0.6,0.8216,0.9928,0.8233,0.8233,54,75,28.000000000000004,17.84
model,AGglJehON5g,commentary,long,unknown,0.7,0.9361,0.9965,0.9366,0.9366,65,75,13.33333333333333,6.389999999999995
model,AGglJehON5g,commentary,long,unknown,0.8,0.9663,0.9978,0.9664,0.9664,69,75,7.9999999999999964,3.369999999999995
model,AGglJehON5g,commentary,long,unknown,0.9,0.9945,0.9994,0.9948,0.9948,73,75,2.6666666666666616,0.5499999999999949
model,AGglJehON5g,commentary,long,unknown,0.95,1.0,1.0,1.0,1.0,75,75,0.0,0.0
tfidf,AGglJehON5g,commentary,long,unknown,0.5,0.6658,0.9803,,,39,75,48.0,33.42
tfidf,AGglJehON5g,commentary,long,unknown,0.6,0.8221,0.9892,,,53,75,29.333333333333332,17.789999999999996
tfidf,AGglJehON5g,commentary,long,unknown,0.7,0.9349,0.996,,,65,75,13.33333333333333,6.510000000000005
tfidf,AGglJehON5g,commentary,long,unknown,0.8,0.9834,0.9987,,,71,75,5.333333333333334,1.6599999999999948
tfidf,AGglJehON5g,commentary,long,unknown,0.9,0.9976,0.9998,,,74,75,1.3333333333333308,0.23999999999999577
tfidf,AGglJehON5g,commentary,long,unknown,0.95,0.9976,0.9998,,,74,75,1.3333333333333308,0.23999999999999577
sbert,AGglJehON5g,commentary,long,unknown,0.5,0.7462,0.9851,,,52,75,30.666666666666664,25.380000000000003
sbert,AGglJehON5g,commentary,long,unknown,0.6,0.852,0.9925,,,60,75,19.999999999999996,14.800000000000002
sbert,AGglJehON5g,commentary,long,unknown,0.7,0.9518,0.9975,,,70,75,6.666666666666665,4.820000000000002
sbert,AGglJehON5g,commentary,long,unknown,0.8,0.9698,0.9982,,,72,75,4.0000000000000036,3.0200000000000005
sbert,AGglJehON5g,commentary,long,unknown,0.9,1.0,1.0,,,75,75,0.0,0.0
sbert,AGglJehON5g,commentary,long,unknown,0.95,1.0,1.0,,,75,75,0.0,0.0
heuristic,AGglJehON5g,commentary,long,unknown,0.5,0.7474,0.9887,,,51,75,31.999999999999996,25.260000000000005
heuristic,AGglJehON5g,commentary,long,unknown,0.6,0.8768,0.9946,,,60,75,19.999999999999996,12.319999999999997
heuristic,AGglJehON5g,commentary,long,unknown,0.7,0.8881,0.9951,,,61,75,18.666666666666664,11.19
heuristic,AGglJehON5g,commentary,long,unknown,0.8,0.9482,0.997,,,67,75,10.666666666666668,5.179999999999996
heuristic,AGglJehON5g,commentary,long,unknown,0.9,0.9834,0.9987,,,71,75,5.333333333333334,1.6599999999999948
heuristic,AGglJehON5g,commentary,long,unknown,0.95,0.9976,0.9998,,,74,75,1.3333333333333308,0.23999999999999577
model,AGjxX4gvaqk,commentary,long,unknown,0.5,0.8723,0.9949,0.8726,0.8726,82,108,24.07407407407407,12.770000000000003
model,AGjxX4gvaqk,commentary,long,unknown,0.6,0.916,0.9963,0.9168,0.9168,87,108,19.444444444444443,8.399999999999997
model,AGjxX4gvaqk,commentary,long,unknown,0.7,0.935,0.9968,0.9354,0.9354,91,108,15.740740740740744,6.499999999999995
model,AGjxX4gvaqk,commentary,long,unknown,0.8,0.9627,0.9974,0.9631,0.9631,96,108,11.111111111111116,3.73
